id,title,description,filename,originalFilename,idThumbnail,contentType,idSource,conversion_status,userId,duration,viewCounter,created,shownInList,whishedStatus,sns,is_private,transcriptProcessId,taggingProcessId,external_id,thumbnail_url,disable_qa,oldFilename,eventAction,currentUserDomain,originalOwnerId
7,Find career success and perform at your best,<p>Knowing your strengths helps you find career success and perform your best.</p>,91809cd95f8e8169ffac55fe9df34a3f.,https://www.linkedin.com/learning/discovering-your-strengths-2/find-career-success-and-perform-at-your-best?u=2058572,"",15,1,20,13027,0,0,1554319164000,false,"",0,0,108,107,"","",false,91809cd95f8e8169ffac55fe9df34a3f.,"","",""
327,2019.06 Teach Back and Book Club Update - Presentation Deck,"<p>WLEAD Past Meetings Teach Back and Book Club. <span style=\"font-family:Calibri, sans-serif;font-size:11pt;\">WLEAD teach back session led by Erica Ames. </span></p>",o_1edf720861cp1l3cqvr1mgoi74k.pptx,WLEADTeachBack_June 2019.pptx,"",4,1,20,13689,"",3,1595017331000,false,"",0,0,2221,2222,"","",false,o_1edf720861cp1l3cqvr1mgoi74k.pptx,"","",""
372,"Delta Dental, VSP Vision, Voluntary Life and FSA Accounts",<p>Open Enrollment 2020 Informational Session</p>,o_1eeduis94nl4na6n3uo7gmtba.mp4,"Open Enrollment 2020 Dental, Vision and FSA plans-20200729 1700-1.mp4",8214,1,1,20,14116,2361,72,1596048634000,false,"",0,0,2337,2336,"","",false,o_1eeduis94nl4na6n3uo7gmtba.mp4,"","",""
255,Active Learning: No Batches Required,"<p>Active Learning is a great predictive coding tool for defensibly setting aside non-relevant data, but did you know you can also use it in ...</p>",2803b0ea21534c9a3f929bfa628c217d.jpg,https://youtu.be/g6Ku_2AkXpk,"",20,1,20,13106,0,1,1586537110000,false,"",0,0,1923,1922,"","",false,2803b0ea21534c9a3f929bfa628c217d.jpg,"","",""
276,"","",o_1e6ukikfqbo41prc5kekotto3a.txt,test.txt,"",6,1,6,13753,"",0,1588018631000,false,"",0,0,1977,1978,"","",false,o_1e6ukikfqbo41prc5kekotto3a.txt,"","",""
114,Textual Near Duplication,"<p class=\"MsoNormal\">While textual near duplicate identification is simple to understand, the implementation is very complex and relies on several optimizations so that results can be delivered in a reasonable amount of time. The following is a simplified explanation of this process.</p>",o_1diluu1hdp781kd3h1l1f7v2042l.docx,Textual Near Duplication.docx,"",2,1,20,13689,"",5,1566252664000,false,"",0,0,1262,1377,"","",false,o_1diluu1hdp781kd3h1l1f7v2042l.docx,"","",""
95,Active Learning Quick Reference Guide,"<p>This guide provides step-by-step instructions for creating and administering an Active Learning project, with an Active Learning project checklist included at the end of the guide.</p>",o_1dilki1kfe9hn6o1ossv2rarmf.pdf,Active_Learning_Quick_Reference_Guide.pdf,"",5,1,20,13689,"",2,1566241785000,false,"",0,0,1243,1363,"","",false,o_1dilki1kfe9hn6o1ossv2rarmf.pdf,"","",""
174,Employee Quick Start Guide,<p>This is the LeaveLogic quick start guide.</p>,00854b11d0899fa3265feef3caf09dcb,https://nam10.safelinks.protection.outlook.com/?url=http%3A%2F%2Fleavelogic.com%2Fquickstart&data=02%7C01%7CJDowdell%40lighthouseglobal.com%7C792d759c0d6742de381408d75bef61cd%7C4d1624e8551140deb65838621b4e2cb4%7C1%7C0%7C637078956082419219&sdata=lsKgdYP36ACDjAkDBuEFPZVqW4fEp%2FasQZR5RpZQVjE%3D&reserved=0,"",15,1,20,13111,0,7,1573828070000,false,"",0,0,1618,1619,"","",false,00854b11d0899fa3265feef3caf09dcb,"","",""
285,Creating Video Clips with the Transcripts Application,"<p>November 14, 2019. The Transcripts application now allows you to create and manage clips of video transcripts. This webinar covers video transcripts in detai...</p>",eb9e5505b548450b042e111d215b4af0.jpg,https://youtu.be/NyApdQGRHmo,"",20,1,20,13106,0,1,1588716197000,false,"",0,0,2023,2022,"","",false,eb9e5505b548450b042e111d215b4af0.jpg,"","",""
484,Production Delivery Communications Template,Provides a communication template for Client Services to use when notifying clients that a requested production is complete.,1a358ba6-8066-af4c-a7f8-f3df6206cb191104555169.mp4,1a358ba6-8066-af4c-a7f8-f3df6206cb19.mp4,"",1,1,20,13878,252,7,1614899046000,false,"",0,0,2848,2847,"","",false,1a358ba6-8066-af4c-a7f8-f3df6206cb191104555169.mp4,"","",""
271,Employee Portal 101,<p>Overview of the new InSite Employee Portal and how to navigate and use the new functionalities </p>,o_1e6k68a7l14j16oq1ib2s9g1qbma.pptx,Employee Portal 101.pptx,"",4,1,20,14138,"",39,1587668069000,false,"",0,0,1965,1966,"","",false,o_1e6k68a7l14j16oq1ib2s9g1qbma.pptx,"","",""
542,Walmart Dashboard | How To Generate The Users Dashboard,<p>In depth steps to creating the monthly user dashboard.</p>,b510152a-d495-8bcc-3101-86bcb04176bb1148446764.mp4,b510152a-d495-8bcc-3101-86bcb04176bb.mp4,"",1,1,20,13915,2161,12,1622520237000,false,"",0,0,3600,3601,"","",false,b510152a-d495-8bcc-3101-86bcb04176bb1148446764.mp4,"","",""
171,'Adapt': Failure As An Option On The Way To Success,"<p>Businesses improve when they experiment with new structures and formulas — and then actively analyze their mistakes, Tim Harford says. In Adapt, his new book, the Financial Times columnist examines the merits of failure.</p>",c0388545ed2aef251c60602c7292e1ed.jpg?s=1400,https://www.npr.org/2011/05/23/136503420/adapt-failure-as-an-option-on-the-way-to-success,"",15,1,20,13586,0,7,1573601437000,false,"",0,0,1613,1612,"","",false,c0388545ed2aef251c60602c7292e1ed.jpg?s=1400,"","",""
502,Walmart Training | Opioid Data Tracker,Walmart Opioid Data Tracker,be47f2a5-c73a-64e6-2dc5-f52fa9d5450a1297444658.mp4,be47f2a5-c73a-64e6-2dc5-f52fa9d5450a.mp4,"",1,1,20,13915,67,8,1616625133000,false,"",0,0,3114,3179,"","",false,be47f2a5-c73a-64e6-2dc5-f52fa9d5450a1297444658.mp4,"","",""
489,Master and Job Processing Report Email Template,Provides email communication templates for delivering the Master Processing Report  and Job Report  to clients. KB0015863,fc52451f-2489-ea4f-8001-6f2c623e6490209681659.mp4,fc52451f-2489-ea4f-8001-6f2c623e6490.mp4,"",1,1,20,14202,138,11,1615242795000,false,"",0,0,2916,2917,"","",false,fc52451f-2489-ea4f-8001-6f2c623e6490209681659.mp4,"","",""
371,"Benchmarking, Cigna Medical Plans and Health Savings Account",<p>Open Enrollment 2020 Information Session</p>,o_1eebanttnb9c193i1ee914ioct2a.mp4,"Open Enrollment 2020 Benchmarking, Medical Plans and Health Savings Account-20200728 1601-1.mp4",8213,1,1,20,14116,3818,52,1595960719000,false,"",0,0,2334,2333,"","",false,o_1eebanttnb9c193i1ee914ioct2a.mp4,"","",""
101,Find Similar Documents,"<p class=\"MsoNormal\">Clicking <strong>Find Similar Documents</strong> in the Viewer, Relativity identifies a group of related documents and displays them as search results in the Related Items Pane. Relativity ranks the documents based on the conceptual similarity of their content in the concept space rather than a strict word comparison.</p>",o_1dillqgrd456fcqjlq18ncqmk1d.docx,Find Similar Documents.docx,"",2,1,20,13689,"",0,1566243114000,false,"",0,0,1249,1368,"","",false,o_1dillqgrd456fcqjlq18ncqmk1d.docx,"","",""
326,2019.05 Preparing to Lead - Recorded Meeting,<p>2019.05 Preparing to Lead - Recorded Meeting</p>,o_1edf6qoa01mef7cou3a19bh1tvmf.mp4,Talia Karaberis's Personal Room-20190530 1616-1.mp4,8194,1,1,20,13689,3093,3,1595017093000,false,"",0,0,2225,2224,"","",false,o_1edf6qoa01mef7cou3a19bh1tvmf.mp4,"","",""
155,POWER Start Your Meeting - A format for meeting success,"<p class=\"MsoNormal\">Download the document using the download button in the upper right. - Meetings can be sources of great results or a big waste of time and energy. The POWER Start is a way to set up your meetings to avoid the waste and create great results. Download the document to use the included form and POWER Start your next meeting!</p>",o_1dnta64q06ki1pqg2lm1be2135sf.docx,POWER Start Your Meeting.docx,"",2,1,20,14142,"",11,1571868054000,false,"",0,0,1560,1561,"","",false,o_1dnta64q06ki1pqg2lm1be2135sf.docx,"","",""
98,Clustering,"<p><span style=\"font-size:12pt;font-family:'Times New Roman', serif;\">Analytics uses clustering to create groups of conceptually similar documents. With clusters, we can identify conceptual groups in a workspace or subset of documents using an existing Analytics index.</span></p>",o_1dill9pu014n1bqi117f1iqv15aru.docx,Clustering.docx,"",2,1,20,13689,"",3,1566242564000,false,"",0,0,1246,1365,"","",false,o_1dill9pu014n1bqi117f1iqv15aru.docx,"","",""
548,Hosting: CORE Process Overview,Hosting Team InSite Cross Reference Guide,"","","",19,1,18,14544,"",0,1623185838000,false,"",0,1,"","","","",false,"","","",""
703,Charity of the Month: September 2021,"<p>In 2021, Lighthouse Cares rolled out Charity of the Month, a monthly program designed to enable employees to nominate andeducate their colleagues on important charities in their lives. Following the nomination period, employees vote for the charity that will receive a $1,000 donation from Lighthouse Cares.</p><p>For September’s Charity of the Month, Michael Brown, Managing Director of EMEA Sales at Lighthouse, nominated Safe Passage, a nonprofit campaigning for and helping child refugees access legal routes to safety. Michael’s nomination of Safe Passage was in solidarity with his wife, Anna, and her attempt to swim the English Channel to raise funds for the charity. Only 1,881 people have successfully completed the English Channel solo swim, which takes an average of 13.5 hours in frigid water with extreme tidal currents – and only 35% of those have been female. What happened next was astounding.</p>","",https://www.lighthouseglobal.com/news-events/charity-of-the-month-september-2021,"",15,1,20,13689,"",0,1653001300000,false,"",0,0,4886,4887,"","",false,"","",lighthouseglobal.docebosaas.com,""
83,Spectra and Relativity Advanced video - Working with Event Handlers,"<p>This video walks you through the process of creating simple event handlers in Relativity. Since, Spectra client admins and others will and currently  have the ability to create these rules, having a video that shows the basics was needed.</p>",d2f3b6424853822a520b43f080ace07b,https://lighthouseglobal.com/spectra-relativity-advanced-working-with-event-handlers/,"",15,1,18,13945,0,0,1564613615000,false,"",0,1,955,"","","",false,d2f3b6424853822a520b43f080ace07b,"","",""
18,The Clear & Complete Guide to Account Based Marketing,"<p>This second edition incorporates everything we’ve learned over the last three years working with 100s of B2B companies. With over 70% fresh content, it brings all-new best practices in account tiering, sales and marketing alignment, multi-channel orchestration, multi-touch attribution, and more.</p>",o_1ddlg15i41fhp1lse1hu1kan1fcva.pdf,engagios-abm-guide-2nd-edition.pdf,"",5,1,20,13689,"",4,1560868329000,false,"",0,0,240,896,"","",false,o_1ddlg15i41fhp1lse1hu1kan1fcva.pdf,"","",""
197,How to Convert Outlook for Mac with OLM to PST,<p>SOP Created by: Santiago Barragan</p>,o_1ds07au5mpihoc1gt1nta7qf.doc,How to Convert Outlook for Mac with OLM to PST Converter.doc,"",2,1,20,13875,"",8,1576260696000,false,"",0,0,1684,1685,"","",false,o_1ds07au5mpihoc1gt1nta7qf.doc,"","",""
181,RS Weekly team meeting-11.25.19 Unification,<p>RS Team Meeting for November 25th 2019. Erin presentation on Unification. </p>,o_1dr3up1o411901ke8cau7s8ab4f.mp4,RS Weekly team meeting-11.25.19 Unification.mp4,8087,1,1,20,13106,3010,3,1575312197000,false,"",0,0,1645,1644,"","",false,o_1dr3up1o411901ke8cau7s8ab4f.mp4,"","",""
225,"Structured Analytics Overview Feb. 24th, 2020","<p><span style=\"color:#48484a;font-family:'Open Sans', sans-serif;font-size:13px;\">This is an intro to Structured Analytics and the Lighthouse workflows. </span></p>",o_1e24118hf8eq1pfendk8si1a46f.mp4,Structured Analytics 2.24.2020.mp4,8102,1,1,20,13106,2465,11,1582830756000,false,"",0,0,1821,1820,"","",false,o_1e24118hf8eq1pfendk8si1a46f.mp4,"","",""
568,Lighthouse Global CPTS Interview Question Guide,<p>Lighthouse Global CPTS Interview Question Guide</p>,5d1e074b122c417e9bd5ff7f5acaf96f344675246.docx,Lighthouse Global CPTS Interview Quesiton Guide.docx,"",2,1,20,13106,"",33,1625753823000,false,"",0,0,3766,3767,"","",false,"","","",""
474,Custom Nuix Export - Core,This video covers the Processing steps outlined in KB0013405.,9a220b8c87f9a0fe95eb1eddd5c8dd70010aab751759898585.mp4,7222eaf5-c7a0-18bc-bf55-c3270687bac1.mp4,"",1,1,20,13766,386,4,1614189205000,false,"",0,0,2778,2779,"","",false,9a220b8c87f9a0fe95eb1eddd5c8dd70010aab751759898585.mp4,"","",""
490,Lighthouse Processing Training - RDC Upload (ACO & NSHT),KB0016164 Processing Video - for learning how to work with ACO &amp; Nuix Search Hit Tagging uploads.,2774f76a-96a1-dfcc-a3bb-05798c0b85be1425272687.mp4,2774f76a-96a1-dfcc-a3bb-05798c0b85be.mp4,"",1,1,20,13612,1511,5,1615300362000,false,"",0,0,2922,2923,"","",false,2774f76a-96a1-dfcc-a3bb-05798c0b85be1425272687.mp4,"","",""
701,"Getting Personal—Wearable Devices, Data, and Compliance","Thora Johnson of Orrick joins Bill and Rob to discuss the new data landscape with wearable devices and health apps, and how it has impacted data compliance, cybersecurity, and privacy concerns.","",https://content.lighthouseglobal.com/law-candor-podcast/getting-personal-wearable-devices-data-and-compliance,"",15,1,3,13689,"",0,1653000998000,false,"",0,1,"","","","",false,"","",lighthouseglobal.docebosaas.com,""
679,CS Security Training with Cassie Blum,"<p>Please see this KB for additional information - <a href=\"https://lhediscoveryprod.service-now.com/kb_view.do?sysparm_article=KB0016838\" target=\"_blank\" rel=\"noreferrer noopener\">KB0016838</a></p>","",https://lighthouseglobal.docebosaas.com/learn/course/8485/cs-security-training-with-cassie-blum-2152022?generated_by=13106&hash=c186a194f0e762f55d2a2d1f1cec3b373699bf07,"",15,1,20,13106,"",1,1649877227000,false,"",0,0,4705,4704,"","",false,"","",lighthouseglobal.docebosaas.com,""
390,Relativity | Creating & Using Views,<p>This Relativity interactive tutorial will show you how to create &amp; edit customizable views to display the eDiscovery metadata &amp; items that matter most.</p>,c1d1a62689d17f51b8a93f9cc8d44edd.jpg,https://www.relativity.com/ediscovery-training/self-paced/creating-and-using-views/,"",15,1,20,14243,0,11,1599691731000,false,"",0,0,2412,2411,"","",false,c1d1a62689d17f51b8a93f9cc8d44edd.jpg,"","",""
108,Running Name Normalization,"<p>In this video, we talk about what Name Normalization is, why it’s useful and how to set up and run Name Normalization in Relativity.</p>",1eb0873805c7daf0f5d54b7892b723b6.jpg,https://youtu.be/J9Fz58U_15M,"",20,1,20,13689,0,2,1566244077000,false,"",0,0,1283,1282,"","",false,1eb0873805c7daf0f5d54b7892b723b6.jpg,"","",""
532,ChatSmart May 2021,<p>ChatSmart May 2021</p>,6a97fff4062cd7956bc6d5d87bada49b2024498248.pptx,Lighthouse - ChatSmart_May_2021.pptx,"",4,1,20,13106,"",244,1621375568000,false,"",0,0,3500,3501,"","",false,"","","",""
322,3) Pre-Processed Data Training - Field List Mapping,<p>3/6</p>,sc_814db2e0-27e7-b16c-8c87-507265b0bcb3.mp4,sc_814db2e0-27e7-b16c-8c87-507265b0bcb3.mp4,"",1,1,20,13885,415,37,1593636182000,false,"",0,0,2195,2194,"","",false,sc_814db2e0-27e7-b16c-8c87-507265b0bcb3.mp4,"","",""
559,Clean Architecture with ASP.NET Core 3.0 • Jason Taylor • GOTO 2019,This presentation was recorded at GOTO Copenhagen 2019. #GOTOcon #GOTOcphhttp://gotocph.comJason Taylor - Solution Architect at SSWABSTRACTThe explosive grow...,"",https://www.youtube.com/watch?v=dK4Yb6-LxAk&t=4s,"",20,1,20,14606,"",0,1624920780000,false,"",0,1,3730,"","","",false,"","","",""
252,Term Iteration Log (TIL) Best Practices Part 2: Updating an existing TIL,"<p>In Part 2, this video goes over best practices on what to do when you need to make updates on a pre-existing TIL</p>",o_1e5bhjf4e141jl1be3soi4kggf.mp4,TIL Best Practices Part 2.mp4,8112,1,1,20,14006,875,22,1586304236000,false,"",0,0,1911,1910,"","",false,o_1e5bhjf4e141jl1be3soi4kggf.mp4,"","",""
713,How to Be Happy | 10 Tips to Find Happiness,"Finding happiness isn’t always easy, but by making small changes to your habits and practicing mindfulness you can take steps to living a happier life.","",https://www.cigna.com/individuals-families/health-wellness/how-to-be-happy,"",15,1,20,13689,"",1,1653003305000,false,"",0,0,4930,4935,"","",false,"","",lighthouseglobal.docebosaas.com,""
381,Relativity | Basics of Searching,"<p>This eDiscovery search tutorial covers how to filter & run conditional searches on a data set in Relativity, with filters, Search Panel, Search Bar & logic groups.</p>",bdb3d13a22de4e2027ff37f7e6b98208.jpg,https://www.relativity.com/ediscovery-training/self-paced/basics-of-searching/,"",15,1,20,14243,0,18,1598457632000,false,"",0,0,2395,2394,"","",false,bdb3d13a22de4e2027ff37f7e6b98208.jpg,"","",""
602,"Aaron Golub's October 15th, 2021 DE&I at Lighthouse webinar","<p>Aaron Golub, became the first legally blind athlete to play football in a Division 1 game on the Tulane Green Wave. He was a captain in his senior year and went on to become an NFL free agent. Aaron has never let his limited vision get in the way of his success…his grit, determination and effort enabled him to earn a spot on the Tulane team as well as the respect of his teammates, coaches and fans. His goal is to show others that it doesn’t matter what they’re fighting or what their perceived limitations are, their goals can be achieved through perseverance and belief in their abilities.</p>",93e78b8e5a1da24b153591d2a1e2af94585d07d3525309037.mp4,D&I at Lighthouse Webinar Series _ Aaron Golub-20211015_083232-Meeting Recording (1).mp4,"",1,1,20,13912,3572,29,1634598233000,false,"",0,0,4034,4033,"","",false,93e78b8e5a1da24b153591d2a1e2af94585d07d3525309037.mp4,"",lighthouseglobal.docebosaas.com,""
652,02. Optimising for Brain-based Productivity (December 2021) | Work-life Balance Seminar Series,"<p>This is the second recording in a series of four seminars on work-life balance, \"Optimising for Brain-based Productivity\". Presenter: Dan Beverly, productivity coach. <strong><em>Click on the below link to view</em></strong>:</p>","",https://vimeo.com/showcase/9009392/video/655433395,"",15,1,20,13912,"",2,1642626374000,false,"",0,0,4881,"","","",false,"","",lighthouseglobal.docebosaas.com,""
